'companies then users can manage the user digital identities','improve the security of the IT services','end-users can have privacy and control over their digital identity','enabling organizations then users to manage identities where data protection improve systems security'
0.12764060497283936,0.1322029083967209,0.19351013004779816,0.18054330348968506
0.09555769711732864,0.005216688383370638,0.16477182507514954,0.14842167496681213
0.12805233895778656,0.03470614552497864,0.20774178206920624,0.18192614614963531
0.12805233895778656,0.03470614552497864,0.20774178206920624,0.18192614614963531
0.12805233895778656,0.03470614552497864,0.20774178206920624,0.18192614614963531
0.12805233895778656,0.03470614552497864,0.20774178206920624,0.18192614614963531
0.12805233895778656,0.03470614552497864,0.20774178206920624,0.18192614614963531
0.16176651418209076,0.04096083715558052,0.22222380340099335,0.21009725332260132
0.16176651418209076,0.04096083715558052,0.22222380340099335,0.21009725332260132
0.13309158384799957,0.018618470057845116,0.1911776214838028,0.17614011466503143
0.13309158384799957,0.018618470057845116,0.1911776214838028,0.17614011466503143
0.13309158384799957,0.018618470057845116,0.1911776214838028,0.17614011466503143
0.13309158384799957,0.018618470057845116,0.1911776214838028,0.17614011466503143
